analysis             sr                         o          b          db              s          ds             s95obs    s95exp    robscons          rexpcons          
atlas_2010_14293     MB-SSd-2-1000-10           6986.0     6890.0     300.0           0.0        9653.55        652.0     581.0     0                 0                 
atlas_2010_14293     MB-SSd-2-1000-16           2537.0     2589.0     100.0           0.0        9653.55        186.0     213.0     0                 0                 
atlas_2010_14293     MB-SSd-2-1000-22           1289.0     1290.0     50.0            0.0        9653.55        116.0     119.0     0                 0                 
atlas_2010_14293     MB-SSd-2-1600-10           926.0      870.0      50.0            0.0        9653.55        156.0     113.0     0                 0                 
atlas_2010_14293     MB-SSd-2-1600-16           526.0      528.0      27.0            0.0        9653.55        66.0      69.0      0                 0                 
atlas_2010_14293     MB-SSd-2-1600-22           638.0      608.0      30.0            0.0        9653.55        99.0      76.0      0                 0                 
atlas_2010_14293     MB-SSd-2-2200-16           55.0       65.0       4.0             0.0        9653.55        13.0      19.0      0                 0                 
atlas_2010_14293     MB-SSd-2-2200-22           146.0      142.0      8.0             0.0        9653.55        32.0      30.0      0                 0                 
atlas_2010_14293     MB-SSd-2-2800-16           17.0       14.0       1.5             0.0        9653.55        12.0      9.0       0                 0                 
atlas_2010_14293     MB-SSd-2-2800-22           29.0       34.3       2.8             0.0        9653.55        10.3      13.5      0                 0                 
atlas_2010_14293     MB-SSd-2-3400-22           3.0        3.5        0.6             0.0        9653.55        4.8       5.4       0                 0                 
atlas_2010_14293     MB-SSd-2-3400-28           6.0        11.4       1.6             0.0        9653.55        4.8       8.1       0                 0                 
atlas_2010_14293     MB-SSd-2-4000-22           1.0        0.9        0.5             0.0        9653.55        3.7       3.4       0                 0                 
atlas_2010_14293     MB-SSd-2-4000-28           5.0        4.0        0.8             0.0        9653.55        7.0       6.0       0                 0                 
atlas_2010_14293     MB-SSd-4-1000-10           7769.0     7570.0     260.0           0.0        9653.55        689.0     520.0     0                 0                 
atlas_2010_14293     MB-SSd-4-1000-16           4286.0     4010.0     140.0           0.0        9653.55        521.0     302.0     0                 0                 
atlas_2010_14293     MB-SSd-4-1000-22           858.0      820.0      40.0            0.0        9653.55        127.0     100.0     0                 0                 
atlas_2010_14293     MB-SSd-4-1600-10           819.0      860.0      40.0            0.0        9653.55        70.0      93.0      0                 0                 
atlas_2010_14293     MB-SSd-4-1600-16           461.0      494.0      23.0            0.0        9653.55        42.0      60.0      0                 0                 
