analysis             sr                         o          b          db              s              ds              s95obs    s95exp    robscons         rexpcons         
atlas_2010_14293     MB-SSd-4-1000-22           858.0      820.0      40.0            0.0            13.8991885328   127.0     100.0     0                0                
atlas_2010_14293     MB-SSd-4-1600-10           819.0      860.0      40.0            0.0            13.8991885328   70.0      93.0      0                0                
atlas_2010_14293     MB-SSd-4-1600-16           461.0      494.0      23.0            0.0            13.8991885328   42.0      60.0      0                0                
atlas_2010_14293     MB-SSd-4-1600-22           485.0      450.0      22.0            0.0            13.8991885328   89.0      59.0      0                0                
atlas_2010_14293     MB-SSd-4-2200-16           71.0       68.0       4.0             0.0            13.8991885328   21.0      19.0      0                0                
atlas_2010_14293     MB-SSd-4-2200-22           113.0      120.0      7.0             0.0            13.8991885328   23.0      27.0      0                0                
atlas_2010_14293     MB-SSd-4-2800-16           17.0       13.6       1.2             0.0            13.8991885328   11.9      9.1       0                0                
atlas_2010_14293     MB-SSd-4-2800-22           25.0       27.9       2.1             0.0            13.8991885328   10.2      12.5      0                0                
atlas_2010_14293     SR-2j-1600                 2111.0     2190.0     130.0           0.0            13.8991885328   203.0     248.0     0                0                
atlas_2010_14293     SR-2j-2200                 971.0      980.0      50.0            0.0            13.8991885328   108.0     115.0     0                0                
atlas_2010_14293     SR-2j-2800                 78.0       87.0       8.0             0.0            13.8991885328   18.0      24.0      0                0                
atlas_2010_14293     SR-4j-1000                 535.0      536.0      31.0            0.0            13.8991885328   75.0      75.0      0                0                
atlas_2010_14293     SR-4j-2200                 60.0       60.0       5.0             0.0            13.8991885328   20.0      20.0      0                0                
atlas_2010_14293     SR-4j-3400                 4.0        5.7        1.0             0.0            13.8991885328   5.1       6.4       0                0                
atlas_2010_14293     SR-5j-1600                 320.0      319.0      19.0            0.0            13.8991885328   52.0      51.0      0                0                
